# strings chunk 0002  entries 401-800 of 1253
# seq	file	key	target
622	script	{image=icons/651.png} \"What do you think about Zamira?\"	{image=icons/651.png} “你觉得扎米拉怎么样？”
623	script	{image=icons/651.png} \"How do you feel now that we've left Valinorth?\"	{image=icons/651.png} “我们已经离开瓦利诺斯了，你感觉怎么样？”
624	script	{image=icons/651.png} \"What do you mean by 'do with the people'?\"	{image=icons/651.png} “你说‘怎么处置这些人’是什么意思？”
625	script	{image=icons/651.png} \"You know this would interfere with your hobbies, right?\"	{image=icons/651.png} “你知道这会妨碍你的爱好，对吧？”
626	script	{image=icons/651.png} \"Are you sure you're a better fit than Valessa?\"	{image=icons/651.png} “你确定你比瓦莱莎更适合吗？”
627	script	{image=icons/651.png} \"Alright, we'll find a way.\"	{image=icons/651.png} “好吧，我们会找到办法的。”
628	script	{image=icons/651.png} \"Maybe it's a lost cause, Fortaime...\"	{image=icons/651.png} “也许这是无可救药了，福泰姆……”
629	script	{image=icons/651.png} \"I agree. Unity is our best choice.\"	{image=icons/651.png} “我同意。团结是我们最好的选择。”
630	script	{image=icons/651.png} \"I think our independence is more important.\"	{image=icons/651.png} “我认为我们的独立更重要。”
631	script	{image=icons/651.png} \"I'm not sure which one I want.\"	{image=icons/651.png} “我不确定我想要哪一个。”
632	script	{image=icons/651.png} \"You make a good case, Fortaime.\"	{image=icons/651.png} “你很有道理，福泰姆。”
633	script	{image=icons/651.png} \"But the Scribe-in-Training is very important.\"	{image=icons/651.png} “但见习书记官非常重要。”
634	script	{image=icons/651.png} \"I don't know who to vouch for...\"	{image=icons/651.png} “我不知道该为谁担保……”
635	script	{image=icons/651.png} \"You're right. He seems like a cool guy.\"	{image=icons/651.png} “你说得对。他看起来是个不错的家伙。”
636	script	{image=icons/651.png} \"Do you think he can be trusted?\"	{image=icons/651.png} “你觉得他能被信任吗？”
637	script	{image=icons/651.png} \"Sure thing. You can count on me!\"	{image=icons/651.png} “没问题。你可以指望我！”
638	script	{image=icons/651.png} \"You're on your own with this one, Fortaime.\"	{image=icons/651.png} “这件事你得靠自己了，福泰姆。”
639	script	{image=icons/651.png} \"Actually, I'm not sure how I'll respond either...\"	{image=icons/651.png} “其实，我也不确定我会怎么回应……”
640	script	View Parallel Chronicle \"Damek 4\"?	查看平行编年史“达梅克 4”？
641	script	View Parallel Chronicle \"Halin 1\"?	查看平行编年史“哈林 1”？
642	script	{image=icons/651.png} \"Yeah, it's all true.\"	{image=icons/651.png} “是啊，全都是真的。”
643	script	{image=icons/651.png} \"I'd rather not talk about it.\"	{image=icons/651.png} “我宁愿不谈这个。”
644	script	{image=icons/651.png} \"So you recognized this blade?\"	{image=icons/651.png} “所以你认得这把剑？”
645	script	{image=icons/651.png} \"What can you tell me about Damek and The Rebellion?\"	{image=icons/651.png} “关于达梅克和反抗军，你能告诉我些什么？”
646	script	{image=icons/651.png} \"What should I expect from Mazeo?\"	{image=icons/651.png} “我该对马泽奥有什么期待？”
647	script	{image=icons/651.png} \"How do you know Sovy?\"	{image=icons/651.png} “你怎么认识索维的？”
648	script	{image=icons/651.png} \"What can you tell me about it?\"	{image=icons/651.png} “关于它，你能告诉我些什么？”
649	script	{image=icons/651.png} \"How did The Rebellion manage to seize it?\"	{image=icons/651.png} “反抗军是怎么设法夺到它的？”
650	script	{image=icons/651.png} \"In my vision, Sovy used it on you.\"	{image=icons/651.png} “在我的幻象里，索维用它对付了你。”
651	script	{image=icons/651.png} \"Do you think we'll win because of it?\"	{image=icons/651.png} “你觉得我们会因为它而获胜吗？”
652	script	{image=icons/651.png} \"To be honest, I actually can't even use it.\"	{image=icons/651.png} “说实话，我其实根本用不了它。”
653	script	{image=icons/651.png} \"What are your thoughts on this weapon?\"	{image=icons/651.png} “你对这件武器有什么看法？”
654	script	{image=icons/651.png} \"How does it accomplish such a thing?\"	{image=icons/651.png} “它是怎么做到这种事的？”
655	script	{image=icons/651.png} \"How long has The Triumvirate had it?\"	{image=icons/651.png} “三人执政团拥有它多久了？”
656	script	{image=icons/651.png} \"That sounds impressive. Were you on that mission?\"	{image=icons/651.png} “听起来很厉害。你参与了那次任务吗？”
657	script	{image=icons/651.png} \"I would've liked to meet the old leader. I won't let him down.\"	{image=icons/651.png} “我本想见见老领袖。我不会让他失望的。”
658	script	{image=icons/651.png} \"Do you think Damek will do a good job as his replacement?\"	{image=icons/651.png} “你觉得达梅克接替他后会干得好吗？”
659	script	{image=icons/651.png} \"You went out like a hero. You bought us time to escape.\"	{image=icons/651.png} “你像个英雄一样离去。你为我们争取了逃跑的时间。”
660	script	{image=icons/651.png} \"His strength seemed incredible. Was it him or the blade...?\"	{image=icons/651.png} “他的力量似乎不可思议。那是他本身，还是那把剑……？”
661	script	{image=icons/651.png} \"Wait — you mean Sovy can't use the blade?\"	{image=icons/651.png} “等等——你是说索维用不了那把剑？”
662	script	{image=icons/651.png} \"Damek saw our victory, though. Zamira told me.\"	{image=icons/651.png} “不过达梅克看到了我们的胜利。扎米拉告诉我的。”
663	script	{image=icons/651.png} \"Aside from visions and blades — how do you feel about this war?\"	{image=icons/651.png} “撇开幻象和剑不谈——你对这场战争有什么感觉？”
664	script	{image=icons/651.png} \"I'm glad to be on the winning side. This is going to be scary.\"	{image=icons/651.png} “我很高兴站在胜利的一方。这会很吓人。”
665	script	{image=icons/651.png} \"With enough practice, I'm sure I'll be able to master it.\"	{image=icons/651.png} “只要练习够多，我相信我能掌握它。”
666	script	{image=icons/651.png} \"Would you like to try using it, Ulric?\"	{image=icons/651.png} “你想试着用它吗，乌尔里克？”
667	script	{image=icons/651.png} \"Do you think maybe somebody else could wield it instead?\"	{image=icons/651.png} “你觉得也许可以由别人来挥舞它？”
668	script	{image=icons/651.png} \"I can't be the only one. I refuse to believe that.\"	{image=icons/651.png} “我不可能是唯一的一个。我拒绝相信。”
669	script	{image=icons/651.png} \"Fate has chosen me. I accept the responsibility.\"	{image=icons/651.png} “命运选择了我。我接受这份责任。”
670	script	{image=icons/651.png} \"How did {i}you{/i} come to join it?\"	{image=icons/651.png} “{i}你{/i}是怎么加入它的？”
671	script	{image=icons/651.png} \"Tell me more about Damek.\"	{image=icons/651.png} “多跟我说说达梅克。”
672	script	{image=icons/651.png} \"So The Rebellion is largely made up of occupation victims?\"	{image=icons/651.png} “所以反抗军主要由被占领的受害者组成？”
673	script	{image=icons/651.png} \"Is The Rebellion large? Do we have the numbers to win?\"	{image=icons/651.png} “反抗军规模大吗？我们有人数取胜吗？”
674	script	{image=icons/651.png} \"Tell me about the previous leader.\"	{image=icons/651.png} “跟我说说前任领袖。”
675	script	{image=icons/651.png} \"I'm glad you ended up choosing the right side.\"	{image=icons/651.png} “我很高兴你最终选择了正确的一方。”
676	script	{image=icons/651.png} \"You killed innocents? That's horrible, Ulric!\"	{image=icons/651.png} “你杀了无辜的人？太可怕了，乌尔里克！”
677	script	{image=icons/651.png} \"In your situation, I would've done the same.\"	{image=icons/651.png} “处在你的境地，我也会这么做。”
678	script	{image=icons/651.png} \"He seems like a good man. I'm glad to be serving him.\"	{image=icons/651.png} “他看起来是个好人。我很高兴为他效力。”
679	script	{image=icons/651.png} \"That's an interesting attitude to have when you're fighting a war.\"	{image=icons/651.png} “打仗的时候还有这种态度，挺有意思的。”
680	script	{image=icons/651.png} \"I think he needs to wisen up. You can't act that way when you're a leader.\"	{image=icons/651.png} “我觉得他需要清醒一点。身为领袖不能那样行事。”
681	script	{image=icons/651.png} \"My family was killed there. I guess I'm not alone.\"	{image=icons/651.png} “我的家人就是在那里被杀的。看来我并不孤单。”
682	script	{image=icons/651.png} \"I understand why it took so long to mount an offensive, now.\"	{image=icons/651.png} “现在我明白为什么这么久才发动攻势了。”
683	script	{image=icons/651.png} \"Training children to be soldiers? That's not right...\"	{image=icons/651.png} “把孩子训练成士兵？这不对……”
684	script	{image=icons/651.png} \"You have a point. I guess you're right.\"	{image=icons/651.png} “你说得有道理。看来你是对的。”
685	script	{image=icons/651.png} \"I don't think that's justification enough...\"	{image=icons/651.png} “我觉得那还不足以成为理由……”
686	script	{image=icons/651.png} \"Then I guess I'm glad we have this blade.\"	{image=icons/651.png} “那我想我很高兴我们拥有这把剑。”
687	script	{image=icons/651.png} \"You really think that strategy can make up for a small army?\"	{image=icons/651.png} “你真的觉得那种策略能弥补兵力不足？”
688	script	{image=icons/651.png} \"So it's a losing battle...? Wonderful.\"	{image=icons/651.png} “所以这是一场必败之战……？太好了。”
689	script	{image=icons/651.png} \"We can't let his sacrifice go to waste.\"	{image=icons/651.png} “我们不能让他的牺牲白费。”
690	script	{image=icons/651.png} \"Mylus must've been shocked to hear all of this.\"	{image=icons/651.png} “迈勒斯听到这一切一定很震惊。”
691	script	{image=icons/651.png} \"Buried under the new HQ? That's rather poetic.\"	{image=icons/651.png} “被埋在新总部下面？还挺有诗意的。”
692	script	{image=icons/651.png} \"Tell me about the spirit idols.\"	{image=icons/651.png} “跟我说说灵像。”
693	script	{image=icons/651.png} \"Is piracy still bad, even after the occupation?\"	{image=icons/651.png} “即使在占领之后，海盗行为仍然是坏事吗？”
694	script	{image=icons/651.png} \"Do you ever sail back home to visit?\"	{image=icons/651.png} “你曾经航行回家乡探访吗？”
695	script	{image=icons/651.png} \"Valinorth's went dark the night I was born.\"	{image=icons/651.png} “瓦利诺斯的在我出生的那晚熄灭了。”
696	script	{image=icons/651.png} \"Alarinthia's was destroyed...? How?\"	{image=icons/651.png} “阿拉林西亚的被摧毁了……？怎么会的？”
697	script	{image=icons/651.png} \"So nobody knew Mazeo had a bigger idol?\"	{image=icons/651.png} “所以没人知道马泽奥有一个更大的灵像？”
698	script	{image=icons/651.png} \"Is it possible that there's more idols we don't know about?\"	{image=icons/651.png} “有没有可能还有我们不知道的灵像？”
699	script	{image=icons/651.png} \"So The Triumvirate was after something else, then?\"	{image=icons/651.png} “所以三人执政团当时是在追别的东西？”
700	script	{image=icons/651.png} \"Do you think we could win the pirates to our cause?\"	{image=icons/651.png} “你觉得我们能争取海盗加入我们的事业吗？”
701	script	{image=icons/651.png} \"Is it going to be safe for me to wander around Mazeo?\"	{image=icons/651.png} “我在马泽奥四处走动安全吗？”
702	script	{image=icons/651.png} \"What will The Rebellion do about piracy after the war?\"	{image=icons/651.png} “战后反抗军会怎么处理海盗问题？”
703	script	{image=icons/651.png} \"Why do you hate Alarinthia so much?\"	{image=icons/651.png} “你为什么这么恨阿拉林西亚？”
704	script	{image=icons/651.png} \"I guess that makes sense. Home is where you make it.\"	{image=icons/651.png} “我想这说得通。家就在你安身之处。”
705	script	{image=icons/651.png} \"At least Alarinthia still exists. Valinorth is doomed.\"	{image=icons/651.png} “至少阿拉林西亚还存在。瓦利诺斯是没救了。”
706	script	{image=icons/651.png} \"Who was the previous Grand Inquisitor?\"	{image=icons/651.png} “上一任大审判官是谁？”
707	script	{image=icons/651.png} \"Wait — Sovy has an apprentice?\"	{image=icons/651.png} “等等——索维有学徒？”
708	script	{image=icons/651.png} \"Does The Triumvirate have any more lackeys?\"	{image=icons/651.png} “三人执政团还有别的走狗吗？”
709	script	{image=icons/651.png} \"You seem to know an awful lot about this, Ulric.\"	{image=icons/651.png} “你似乎对这知道得非常多，乌尔里克。”
710	script	View Parallel Chronicle \"Damek 5\"?	查看平行编年史“达梅克 5”？
711	script	Zamira is off to the side, watching as well, drink in hand.{w}\nI exchange glances with Valessa and Fortaime, who seem a little startled.{w}\nIt seems like this is escalating quickly. What should I do?	扎米拉拿着酒，站在一旁，也在旁观。{w}\n我与瓦莱莎和福泰姆交换了眼色，他们似乎有些吃惊。{w}\n看来事态正在迅速升级。我该怎么办？
712	script	{image=icons/651.png} [[Watch it unfold]	{image=icons/651.png} [[静观其变]
713	script	{image=icons/651.png} [[Interrupt the argument]	{image=icons/651.png} [[打断争吵]
714	script	{image=icons/651.png} [[Ask Ulric for advice.]	{image=icons/651.png} [[向乌尔里克征求意见。]
715	script	{image=icons/651.png} [[Ask Valessa for advice.]	{image=icons/651.png} [[向瓦莱莎征求意见。]
716	script	{image=icons/651.png} [[Ask Fortaime for advice.]	{image=icons/651.png} [[向福泰姆征求意见。]
717	script	{image=icons/651.png} [[Make the final decision.]	{image=icons/651.png} [[做出最终决定。]
718	script	{image=icons/651.png} [[Convert Peregrino into a barracks.]	{image=icons/651.png} [[将佩雷格里诺改为兵营。]
719	script	{image=icons/651.png} [[Let Peregrino stay as it is.]	{image=icons/651.png} [[让佩雷格里诺保持原样。]
720	script	View Parallel Chronicle \"Sovy 4\"?	查看平行编年史“索维 4”？
721	script	{image=icons/651.png} \"How did you come to join The Rebellion?\"	{image=icons/651.png} “你是怎么加入反抗军的？”
722	script	{image=icons/651.png} \"How long have you been here at Peregrino?\"	{image=icons/651.png} “你在佩雷格里诺待了多久了？”
723	script	{image=icons/651.png} \"What do you know about The Triumvirate?\"	{image=icons/651.png} “你对三人执政团了解多少？”
724	script	{image=icons/651.png} \"What can you tell me about Damek?\"	{image=icons/651.png} “关于达梅克，你能告诉我些什么？”
725	script	{image=icons/651.png} \"I'd like to talk about more specifics.\"	{image=icons/651.png} “我想谈些更具体的事。”
726	script	{image=icons/651.png} \"Do you think he's a capable leader?\"	{image=icons/651.png} “你觉得他是个有能力的领袖吗？”
727	script	{image=icons/651.png} \"Are the other rebels embracing his leadership?\"	{image=icons/651.png} “其他反抗军都接受他的领导吗？”
728	script	{image=icons/651.png} \"What are his plans when we arrive in Mazeo?\"	{image=icons/651.png} “我们到达马泽奥时他有什么计划？”
729	script	{image=icons/651.png} \"Do you think we'll take down The Triumvirate?\"	{image=icons/651.png} “你觉得我们能推翻三人执政团吗？”
730	script	{image=icons/651.png} \"I lost my family during the occupation, too.\"	{image=icons/651.png} “我在占领期间也失去了家人。”
731	script	{image=icons/651.png} \"Have you enjoyed your time with The Rebellion?\"	{image=icons/651.png} “你在反抗军的时光过得愉快吗？”
732	script	{image=icons/651.png} \"Where do you think you'd be without the occupation?\"	{image=icons/651.png} “你觉得如果没有占领，你会在哪里？”
733	script	{image=icons/651.png} \"Were you part of the Exodus raid?\"	{image=icons/651.png} “你参与过流亡突袭吗？”
734	script	{image=icons/651.png} \"Can I trust him to protect us?\"	{image=icons/651.png} “我能信任他来保护我们吗？”
735	script	{image=icons/651.png} \"Sovy defeated him in my vision.\"	{image=icons/651.png} “在我的幻象里，索维击败了他。”
736	script	{image=icons/651.png} \"I get the feeling that he's hiding something.\"	{image=icons/651.png} “我总觉得他隐瞒了什么。”
737	script	{image=icons/651.png} \"You've really never seen anybody best him in combat?\"	{image=icons/651.png} “你真没见过有谁在战斗中胜过他？”
738	script	{image=icons/651.png} \"What kind of stuff do you like to write?\"	{image=icons/651.png} “你喜欢写什么样的东西？”
739	script	{image=icons/651.png} \"Do you have any other hobbies?\"	{image=icons/651.png} “你还有别的爱好吗？”
740	script	{image=icons/651.png} \"Tell me more about your plans after this war.\"	{image=icons/651.png} “多跟我说说战后你的计划。”
741	script	{image=icons/651.png} \"Sounds like you want an interview, Pro.\"	{image=icons/651.png} “听起来你想要一次采访，普洛。”
742	script	{image=icons/651.png} \"Do you really think you can chronicle everything?\"	{image=icons/651.png} “你真的觉得你能把一切都记录下来吗？”
743	script	{image=icons/651.png} \"Do the rebels seem to mind your 'spying'?\"	{image=icons/651.png} “反抗军似乎不介意你的‘间谍行为’？”
744	script	{image=icons/651.png} \"Any juicy secrets or interesting facts about the rebels?\"	{image=icons/651.png} “有什么关于反抗军的劲爆秘密或有趣事实吗？”
745	script	{image=icons/651.png} \"I can't imagine you much bigger than you are right now.\"	{image=icons/651.png} “我无法想象你比现在壮很多。”
746	script	{image=icons/651.png} \"Are you down to exercise together sometime?\"	{image=icons/651.png} “你愿意哪天一起锻炼吗？”
747	script	{image=icons/651.png} \"Can you recommend some good plays?\"	{image=icons/651.png} “你能推荐几出好戏吗？”
748	script	{image=icons/651.png} \"Is there an active theater scene in Mazeo?\"	{image=icons/651.png} “马泽奥有活跃的戏剧界吗？”
749	script	{image=icons/651.png} \"Are there any places you'd like to retire?\"	{image=icons/651.png} “有什么你想去退休的地方吗？”
750	script	{image=icons/651.png} \"Are you seeing anybody right now?\"	{image=icons/651.png} “你现在有交往的对象吗？”
751	script	{image=icons/651.png} \"Any recommendations for what I should do after?\"	{image=icons/651.png} “对我之后该做什么有什么建议吗？”
752	script	{image=icons/651.png} \"Do you think Damek will be mad that you disobeyed?\"	{image=icons/651.png} “你觉得达梅克会因为你违抗命令而生气吗？”
753	script	{image=icons/651.png} \"What can you tell me about Airen and this place?\"	{image=icons/651.png} “关于艾琳和这个地方，你能告诉我些什么？”
754	script	{image=icons/651.png} \"What are your thoughts on converting this to a barracks?\"	{image=icons/651.png} “把这里改成兵营，你有什么看法？”
755	script	{image=icons/651.png} \"Can you tell me more about their history?\"	{image=icons/651.png} “你能多告诉我一些他们的历史吗？”
756	script	{image=icons/651.png} \"Do you think they're truly evil?\"	{image=icons/651.png} “你觉得他们真的邪恶吗？”
757	script	{image=icons/651.png} \"Where do you think they got this blade?\"	{image=icons/651.png} “你觉得他们是从哪得到这把剑的？”
758	script	{image=icons/651.png} \"Do you think Alestia will be better off without them?\"	{image=icons/651.png} “你觉得没有他们，阿莱斯蒂亚会更好吗？”
759	script	{image=icons/651.png} \"Where did they come from?\"	{image=icons/651.png} “他们从哪里来？”
760	script	{image=icons/651.png} \"How old are they?\"	{image=icons/651.png} “他们多大年纪？”
761	script	{image=icons/651.png} \"What do they look like?\"	{image=icons/651.png} “他们长什么样？”
762	script	{image=icons/651.png} \"Are they really Gods?\"	{image=icons/651.png} “他们真的是神吗？”
763	script	View Parallel Chronicle \"Gryz 1\"?	查看平行编年史“格瑞兹 1”？
764	script	{image=icons/656.png} \"Having trouble falling asleep, too?\"	{image=icons/656.png} “你也睡不着吗？”
765	script	{image=icons/653.png} \"You could've knocked, you know!\"	{image=icons/653.png} “你本来可以敲门的，知道吗！”
766	script	{image=icons/660.png} \"Good to see you two. I was getting lonely.\"	{image=icons/660.png} “很高兴见到你们俩。我正觉得孤单。”
767	script	{image=icons/580.png} [[Remain silent.]	{image=icons/580.png} [[保持沉默。]
768	script	{image=icons/651.png} \"Do I really have to choose right now?\"	{image=icons/651.png} “我现在真的必须选吗？”
769	script	{image=icons/651.png} \"Fortaime, why do you want to be Elder?\"	{image=icons/651.png} “福泰姆，你为什么想当长老？”
770	script	{image=icons/651.png} \"Valessa, why do you want to be Elder?\"	{image=icons/651.png} “瓦莱莎，你为什么想当长老？”
771	script	{image=icons/651.png} \"No need to talk further. I've made up my mind.\"	{image=icons/651.png} “不用再谈了。我已经决定了。”
772	script	{image=icons/651.png} \"Fortaime, I elect you as Valinorth's Elder.\"	{image=icons/651.png} “福泰姆，我推选你为瓦利诺斯的长老。”
773	script	{image=icons/651.png} \"Valessa, I elect you as Valinorth's Elder.\"	{image=icons/651.png} “瓦莱莎，我推选你为瓦利诺斯的长老。”
774	script	{image=icons/660.png} \"Sure thing. Make yourself comfortable.\"	{image=icons/660.png} “没问题。请自便，放轻松。”
775	script	{image=icons/583.png} \"No need to take the floor, you can sleep with me.\"	{image=icons/583.png} “不用睡地板，你可以和我一起睡。”
776	script	{image=icons/580.png} \"Actually, I want to be alone tonight, Fortaime.\"	{image=icons/580.png} “其实，我今晚想一个人待着，福泰姆。”
777	script	{image=icons/651.png} \"Like a rock. I feel great.\"	{image=icons/651.png} “睡得像块石头。我感觉很好。”
778	script	{image=icons/651.png} \"I didn't really sleep, to be honest.\"	{image=icons/651.png} “说实话，我根本没怎么睡。”
779	script	The sun shines through the window, illuminating the room.{w}\nI can see how covered in dust everything is. Overnight patrons must be rare.{w}\nI stand up, and stretch, letting out a loud yawn. As I do, there's a knock at my door.	阳光透过窗户照进来，照亮了房间。{w}\n我能看到一切都蒙着灰尘。看来留宿的客人一定很少。{w}\n我站起来，伸了个懒腰，大声打了个哈欠。就在这时，我的门被敲响了。
780	script	{image=icons/651.png} \"Come in.\"	{image=icons/651.png} “请进。”
781	script	{image=icons/651.png} [[Remain silent.]	{image=icons/651.png} [[保持沉默。]
782	script	Access Fortaime Heart-to-Heart 1?	开启福泰姆交心 1？
783	script	Access Valessa Heart-to-Heart 1?	开启瓦莱莎交心 1？
784	script	{image=icons/651.png} \"Yeah. Let's do this...\"	{image=icons/651.png} “好。我们开始吧……”
785	script	{image=icons/651.png} \"I'm not ready, but I'll manage.\"	{image=icons/651.png} “我还没准备好，但我会应付过去。”
786	script	Travel to Mazeo?	前往马泽奥？
787	script	View Parallel Chronicle \"The Triumvirate 1\"?	查看平行编年史“三人执政团 1”？
788	script	{image=icons/651.png} \"I had a concerning vision last night.\"	{image=icons/651.png} “我昨晚做了一个令人不安的幻象。”
789	script	{image=icons/651.png} \"Fortaime, it's worse than you think.\"	{image=icons/651.png} “福泰姆，事情比你想象的更糟。”
790	script	{image=icons/583.png} \"You're more than a friend to me, Fortaime.\"	{image=icons/583.png} “你对我来说不只是朋友，福泰姆。”
791	script	{image=icons/579.png} \"I'm sorry. I have to obey the rules.\"	{image=icons/579.png} “对不起。我必须遵守规则。”
792	script	{image=icons/653.png} \"You're asking me to break our sacred traditions?\"	{image=icons/653.png} “你是在要我们打破神圣的传统吗？”
793	script	{image=icons/580.png} \"I'll have to play it by ear, Fortaime.\"	{image=icons/580.png} “我得随机应变了，福泰姆。”
794	script	{image=icons/660.png} \"You got it, Fortaime!\"	{image=icons/660.png} “没问题，福泰姆！”
795	script	{image=icons/651.png} \"More space. It's more luxurious.\"	{image=icons/651.png} “空间更大。也更豪华。”
796	script	{image=icons/651.png} \"More rooms. You get more privacy.\"	{image=icons/651.png} “房间更多。你能有更多隐私。”
797	script	{image=icons/651.png} \"Both are great, it's just how you use them.\"	{image=icons/651.png} “两者都很好，就看你怎么用。”
798	script	{image=icons/651.png} \"You're obnoxiously loud, Fortaime.\"	{image=icons/651.png} “你吵得让人受不了，福泰姆。”
799	script	{image=icons/651.png} \"I was thinking about how much fun you must be.\"	{image=icons/651.png} “我在想你一定很有趣。”
800	script	{image=icons/651.png} \"Dancing isn't really my thing.\"	{image=icons/651.png} “跳舞不是我的菜。”
